day,hour,ICAO,OnGround
02/12/2024,17,344195,0.0
02/12/2024,17,344197,0.0
02/12/2024,17,344213,0.0
02/12/2024,17,3442CC,0.0
02/12/2024,17,344446,0.0
02/12/2024,17,344449,0.0
02/12/2024,17,34448D,0.0
02/12/2024,17,3444DA,0.0
02/12/2024,17,344644,0.0
02/12/2024,17,344646,0.0
02/12/2024,17,3451D9,0.0
02/12/2024,17,345204,0.0
02/12/2024,17,345207,0.0
02/12/2024,17,345250,0.0
02/12/2024,17,3452C7,0.0
02/12/2024,17,3453C1,0.0
02/12/2024,17,3453CC,0.0
02/12/2024,17,345583,0.0
02/12/2024,17,345595,0.0
02/12/2024,17,345614,0.0
02/12/2024,17,345615,0.0
02/12/2024,17,345686,0.0
02/12/2024,17,34568C,0.0
02/12/2024,17,345691,0.0
02/12/2024,17,345698,0.0
02/12/2024,17,346083,0.0
02/12/2024,17,346111,0.0
02/12/2024,17,346147,0.0
02/12/2024,17,346155,0.0
02/12/2024,17,346204,0.0
02/12/2024,17,34628D,0.0
02/12/2024,17,346303,0.0
02/12/2024,17,346316,0.0
02/12/2024,17,346391,0.0
02/12/2024,17,34644B,0.0
02/12/2024,17,346499,0.0
02/12/2024,17,3465C9,0.0
02/12/2024,17,34660B,0.0
02/12/2024,17,347287,0.0
02/12/2024,17,3472C9,0.0
02/12/2024,17,3472CC,0.0
02/12/2024,17,347306,0.0
02/12/2024,17,347344,0.0
02/12/2024,17,347414,0.0
02/12/2024,17,3474DA,0.0
02/12/2024,17,34750A,0.0
02/12/2024,17,34754C,0.0
02/12/2024,17,347553,0.0
02/12/2024,17,347588,0.0
02/12/2024,17,3475D5,0.0
02/12/2024,17,347645,0.0
02/12/2024,17,347696,0.0
02/12/2024,17,3480C3,0.0
02/12/2024,17,353607,0.0
02/12/2024,17,392AE7,0.0
02/12/2024,17,3964E9,0.0
02/12/2024,17,39844A,1.0
02/12/2024,17,39844A,0.0
02/12/2024,17,398562,0.0
02/12/2024,17,3991E0,0.0
02/12/2024,17,3991E4,0.0
02/12/2024,17,3991E7,0.0
02/12/2024,17,3991EA,0.0
02/12/2024,17,39BDA0,0.0
02/12/2024,17,39CEA4,0.0
02/12/2024,17,39CEA8,0.0
02/12/2024,17,39CEAE,0.0
02/12/2024,17,39CEB8,0.0
02/12/2024,17,39D303,0.0
02/12/2024,17,39D30D,0.0
02/12/2024,17,39DE48,0.0
02/12/2024,17,3C618B,0.0
02/12/2024,17,3C6461,0.0
02/12/2024,17,3C6470,0.0
02/12/2024,17,3C6475,0.0
02/12/2024,17,3C64A8,0.0
02/12/2024,17,3C64AF,0.0
02/12/2024,17,3C66B1,0.0
02/12/2024,17,3C66B6,0.0
02/12/2024,17,3C66BA,0.0
02/12/2024,17,3C66E6,0.0
02/12/2024,17,3C7424,0.0
02/12/2024,17,3C7981,0.0
02/12/2024,17,3C79B8,0.0
02/12/2024,17,3C79BA,0.0
02/12/2024,17,3E1A54,0.0
02/12/2024,17,400A0E,0.0
02/12/2024,17,400BE5,0.0
02/12/2024,17,4010DD,0.0
02/12/2024,17,4010E9,0.0
02/12/2024,17,405B64,0.0
02/12/2024,17,405D11,0.0
02/12/2024,17,40615B,0.0
02/12/2024,17,40653A,0.0
02/12/2024,17,406544,0.0
02/12/2024,17,40660E,0.0
02/12/2024,17,4066CE,0.0
02/12/2024,17,406AE8,0.0
02/12/2024,17,406B91,0.0
02/12/2024,17,4070E9,0.0
02/12/2024,17,40768C,0.0
02/12/2024,17,40772D,0.0
02/12/2024,17,40773B,0.0
02/12/2024,17,40777C,0.0
02/12/2024,17,4077BB,0.0
02/12/2024,17,407AC1,0.0
02/12/2024,17,407BDC,0.0
02/12/2024,17,408026,0.0
02/12/2024,17,408064,0.0
02/12/2024,17,440065,0.0
02/12/2024,17,440198,0.0
02/12/2024,17,4401E9,0.0
02/12/2024,17,440219,0.0
02/12/2024,17,440465,0.0
02/12/2024,17,4405B6,0.0
02/12/2024,17,4408C9,0.0
02/12/2024,17,440B1E,0.0
02/12/2024,17,440C33,0.0
02/12/2024,17,440CB1,0.0
02/12/2024,17,440D42,0.0
02/12/2024,17,44A831,0.0
02/12/2024,17,44A838,0.0
02/12/2024,17,44CC42,0.0
02/12/2024,17,44D076,0.0
02/12/2024,17,44F109,0.0
02/12/2024,17,45AB4F,0.0
02/12/2024,17,461FA2,0.0
02/12/2024,17,471DB0,0.0
02/12/2024,17,471F37,0.0
02/12/2024,17,471F63,0.0
02/12/2024,17,471F8E,0.0
02/12/2024,17,471F8F,0.0
02/12/2024,17,47C0FD,0.0
02/12/2024,17,484163,0.0
02/12/2024,17,485009,0.0
02/12/2024,17,4853D0,0.0
02/12/2024,17,4853D1,0.0
02/12/2024,17,4854CF,0.0
02/12/2024,17,4866E0,0.0
02/12/2024,17,48C2A2,0.0
02/12/2024,17,48C2A4,0.0
02/12/2024,17,49130D,0.0
02/12/2024,17,493289,0.0
02/12/2024,17,495038,0.0
02/12/2024,17,4951CC,0.0
02/12/2024,17,4951D2,0.0
02/12/2024,17,4951D7,0.0
02/12/2024,17,4952C8,0.0
02/12/2024,17,49D2EE,0.0
02/12/2024,17,49D328,0.0
02/12/2024,17,4AC8E8,0.0
02/12/2024,17,4AC9C4,0.0
02/12/2024,17,4AC9C5,0.0
02/12/2024,17,4AC9C6,0.0
02/12/2024,17,4ACA8C,0.0
02/12/2024,17,4ACA8F,0.0
02/12/2024,17,4ACAA9,0.0
02/12/2024,17,4ACAAF,0.0
02/12/2024,17,4B0274,0.0
02/12/2024,17,4B0281,0.0
02/12/2024,17,4B1698,0.0
02/12/2024,17,4B1699,0.0
02/12/2024,17,4B1A2A,0.0
02/12/2024,17,4B1A2B,0.0
02/12/2024,17,4B1A2D,0.0
02/12/2024,17,4BA934,0.0
02/12/2024,17,4BB067,0.0
02/12/2024,17,4BB14F,0.0
02/12/2024,17,4BB205,0.0
02/12/2024,17,4C01E0,0.0
02/12/2024,17,4CA24C,0.0
02/12/2024,17,4CA24E,0.0
02/12/2024,17,4CA263,0.0
02/12/2024,17,4CA264,0.0
02/12/2024,17,4CA2CA,0.0
02/12/2024,17,4CA4F2,0.0
02/12/2024,17,4CA56A,0.0
02/12/2024,17,4CA64E,0.0
02/12/2024,17,4CA738,0.0
02/12/2024,17,4CA80B,0.0
02/12/2024,17,4CA847,0.0
02/12/2024,17,4CA849,0.0
02/12/2024,17,4CA84D,0.0
02/12/2024,17,4CA84F,0.0
02/12/2024,17,4CA856,0.0
02/12/2024,17,4CA910,0.0
02/12/2024,17,4CA92B,0.0
02/12/2024,17,4CA97B,0.0
02/12/2024,17,4CA9CC,0.0
02/12/2024,17,4CA9D0,0.0
02/12/2024,17,4CA9EC,0.0
02/12/2024,17,4CAC8E,0.0
02/12/2024,17,4CAD12,0.0
02/12/2024,17,4CAD3B,0.0
02/12/2024,17,4CAD3D,0.0
02/12/2024,17,4CAD3F,0.0
02/12/2024,17,4CADA3,0.0
02/12/2024,17,4CADA9,0.0
02/12/2024,17,4CADB9,0.0
02/12/2024,17,4CADBD,0.0
02/12/2024,17,4CADC4,0.0
02/12/2024,17,4CADF0,0.0
02/12/2024,17,4CADF5,0.0
02/12/2024,17,4CADFE,0.0
02/12/2024,17,4CAE52,0.0
02/12/2024,17,4CAE5A,0.0
02/12/2024,17,4CAE62,0.0
02/12/2024,17,4CAE93,0.0
02/12/2024,17,4CAFCF,0.0
02/12/2024,17,4CC56E,0.0
02/12/2024,17,4D00F2,0.0
02/12/2024,17,4D02DF,0.0
02/12/2024,17,4D21EA,0.0
02/12/2024,17,4D21ED,0.0
02/12/2024,17,4D2214,0.0
02/12/2024,17,4D2216,0.0
02/12/2024,17,4D2228,0.0
02/12/2024,17,4D222B,0.0
02/12/2024,17,4D226B,0.0
02/12/2024,17,4D2274,0.0
02/12/2024,17,4D22B1,0.0
02/12/2024,17,4D22B3,0.0
02/12/2024,17,4D252B,0.0
02/12/2024,17,503EB3,0.0
02/12/2024,17,5083C0,0.0
02/12/2024,17,511171,0.0
02/12/2024,17,738051,0.0
02/12/2024,17,89621B,0.0
02/12/2024,17,89630F,0.0
02/12/2024,17,896534,0.0
02/12/2024,17,A1F868,0.0
02/12/2024,17,A4799B,0.0
02/12/2024,18,020044,0.0
02/12/2024,18,02007D,0.0
02/12/2024,18,0200EB,0.0
02/12/2024,18,0200EC,0.0
02/12/2024,18,0200ED,0.0
02/12/2024,18,0200F8,0.0
02/12/2024,18,0200FA,0.0
02/12/2024,18,020105,0.0
02/12/2024,18,02010D,0.0
02/12/2024,18,02013A,0.0
02/12/2024,18,02013F,0.0
02/12/2024,18,04019A,0.0
02/12/2024,18,04019A,1.0
02/12/2024,18,06A2EB,0.0
02/12/2024,18,34134E,0.0
02/12/2024,18,3415CF,0.0
02/12/2024,18,341682,0.0
02/12/2024,18,34208A,0.0
02/12/2024,18,342352,1.0
02/12/2024,18,342353,1.0
02/12/2024,18,342396,0.0
02/12/2024,18,3424D4,0.0
02/12/2024,18,343194,0.0
02/12/2024,18,34324E,0.0
02/12/2024,18,343545,0.0
02/12/2024,18,344115,1.0
02/12/2024,18,344195,0.0
02/12/2024,18,344195,1.0
02/12/2024,18,344197,0.0
02/12/2024,18,344213,0.0
02/12/2024,18,344217,0.0
02/12/2024,18,344446,0.0
02/12/2024,18,344449,0.0
02/12/2024,18,344481,0.0
02/12/2024,18,344498,0.0
02/12/2024,18,34454B,0.0
02/12/2024,18,344557,0.0
02/12/2024,18,344645,0.0
02/12/2024,18,344691,0.0
02/12/2024,18,345107,0.0
02/12/2024,18,3451D3,0.0
02/12/2024,18,3451D4,0.0
02/12/2024,18,345204,0.0
02/12/2024,18,3452C7,0.0
02/12/2024,18,3452C7,1.0
02/12/2024,18,3453CC,0.0
02/12/2024,18,345583,0.0
02/12/2024,18,345595,0.0
02/12/2024,18,345597,0.0
02/12/2024,18,345615,0.0
02/12/2024,18,34568C,0.0
02/12/2024,18,345698,0.0
02/12/2024,18,346083,0.0
02/12/2024,18,346088,0.0
02/12/2024,18,346111,0.0
02/12/2024,18,3462C8,0.0
02/12/2024,18,346391,0.0
02/12/2024,18,346419,1.0
02/12/2024,18,34644E,0.0
02/12/2024,18,34645A,0.0
02/12/2024,18,34660B,0.0
02/12/2024,18,347206,0.0
02/12/2024,18,347247,0.0
02/12/2024,18,347255,0.0
02/12/2024,18,347288,0.0
02/12/2024,18,347306,0.0
02/12/2024,18,347311,0.0
02/12/2024,18,347344,0.0
02/12/2024,18,34745A,0.0
02/12/2024,18,34750A,0.0
02/12/2024,18,34750D,0.0
02/12/2024,18,34750F,0.0
02/12/2024,18,347588,0.0
02/12/2024,18,3475DA,0.0
02/12/2024,18,347614,0.0
02/12/2024,18,347645,0.0
02/12/2024,18,3480C3,0.0
02/12/2024,18,353607,0.0
02/12/2024,18,3964E9,0.0
02/12/2024,18,3964EC,0.0
02/12/2024,18,39844A,0.0
02/12/2024,18,39BDA0,0.0
02/12/2024,18,39CEA8,0.0
02/12/2024,18,39CEAB,0.0
02/12/2024,18,39CEB8,0.0
02/12/2024,18,39D300,0.0
02/12/2024,18,39D30D,0.0
02/12/2024,18,39D319,0.0
02/12/2024,18,39DE46,0.0
02/12/2024,18,39DE48,0.0
02/12/2024,18,3C0CA3,0.0
02/12/2024,18,3C496A,0.0
02/12/2024,18,3C496E,0.0
02/12/2024,18,3C54A5,0.0
02/12/2024,18,3C6461,0.0
02/12/2024,18,3C6470,0.0
02/12/2024,18,3C6475,0.0
02/12/2024,18,3C6487,0.0
02/12/2024,18,3C6490,0.0
02/12/2024,18,3C66B1,0.0
02/12/2024,18,3C7424,0.0
02/12/2024,18,3C7981,0.0
02/12/2024,18,3CF8BE,0.0
02/12/2024,18,40097F,0.0
02/12/2024,18,400AFC,0.0
02/12/2024,18,4010E9,0.0
02/12/2024,18,40615B,0.0
02/12/2024,18,406266,0.0
02/12/2024,18,40653A,0.0
02/12/2024,18,4066CE,0.0
02/12/2024,18,4067F0,0.0
02/12/2024,18,406AE8,0.0
02/12/2024,18,406E66,0.0
02/12/2024,18,4070E9,0.0
02/12/2024,18,40775C,0.0
02/12/2024,18,40777C,0.0
02/12/2024,18,4077BB,0.0
02/12/2024,18,407930,0.0
02/12/2024,18,407AC1,0.0
02/12/2024,18,407B8B,0.0
02/12/2024,18,407F1E,0.0
02/12/2024,18,408011,0.0
02/12/2024,18,44009E,0.0
02/12/2024,18,4401E4,0.0
02/12/2024,18,44061C,0.0
02/12/2024,18,440B1E,0.0
02/12/2024,18,440C33,0.0
02/12/2024,18,440CF8,0.0
02/12/2024,18,440D10,0.0
02/12/2024,18,440D42,0.0
02/12/2024,18,440DA5,0.0
02/12/2024,18,44A838,0.0
02/12/2024,18,44CC42,0.0
02/12/2024,18,44D1A2,0.0
02/12/2024,18,471DB0,0.0
02/12/2024,18,471EFF,0.0
02/12/2024,18,471F37,0.0
02/12/2024,18,471F6D,0.0
02/12/2024,18,471F6F,0.0
02/12/2024,18,471FA0,0.0
02/12/2024,18,47C0FD,0.0
02/12/2024,18,48414C,0.0
02/12/2024,18,484163,0.0
02/12/2024,18,485061,0.0
02/12/2024,18,48520C,0.0
02/12/2024,18,4853D2,0.0
02/12/2024,18,4853D4,0.0
02/12/2024,18,485A86,0.0
02/12/2024,18,486649,0.0
02/12/2024,18,4866DF,0.0
02/12/2024,18,493289,0.0
02/12/2024,18,495038,0.0
02/12/2024,18,495039,0.0
02/12/2024,18,495148,0.0
02/12/2024,18,49514B,0.0
02/12/2024,18,49514D,0.0
02/12/2024,18,4951CC,0.0
02/12/2024,18,4951D3,0.0
02/12/2024,18,4951D5,0.0
02/12/2024,18,4951D8,0.0
02/12/2024,18,495213,0.0
02/12/2024,18,495214,0.0
02/12/2024,18,495219,0.0
02/12/2024,18,495293,0.0
02/12/2024,18,495298,0.0
02/12/2024,18,495299,0.0
02/12/2024,18,49529A,0.0
02/12/2024,18,4952C2,0.0
02/12/2024,18,4952C7,0.0
02/12/2024,18,4952C8,0.0
02/12/2024,18,4952C9,0.0
02/12/2024,18,4952CA,0.0
02/12/2024,18,49D2B7,0.0
02/12/2024,18,49D328,0.0
02/12/2024,18,49D3D3,0.0
02/12/2024,18,4AC8E7,0.0
02/12/2024,18,4AC9C6,0.0
02/12/2024,18,4ACA0A,0.0
02/12/2024,18,4ACA8B,0.0
02/12/2024,18,4B0274,0.0
02/12/2024,18,4B0281,0.0
02/12/2024,18,4BB205,0.0
02/12/2024,18,4C01E0,0.0
02/12/2024,18,4CA225,0.0
02/12/2024,18,4CA246,0.0
02/12/2024,18,4CA24E,0.0
02/12/2024,18,4CA25B,0.0
02/12/2024,18,4CA263,0.0
02/12/2024,18,4CA4EC,0.0
02/12/2024,18,4CA4F8,0.0
02/12/2024,18,4CA708,0.0
02/12/2024,18,4CA73B,0.0
02/12/2024,18,4CA740,0.0
02/12/2024,18,4CA763,0.0
02/12/2024,18,4CA802,0.0
02/12/2024,18,4CA849,0.0
02/12/2024,18,4CA84A,0.0
02/12/2024,18,4CA84D,0.0
02/12/2024,18,4CA856,0.0
02/12/2024,18,4CA891,0.0
02/12/2024,18,4CA9D0,0.0
02/12/2024,18,4CAC54,0.0
02/12/2024,18,4CAC8E,0.0
02/12/2024,18,4CAD11,0.0
02/12/2024,18,4CAD3B,0.0
02/12/2024,18,4CAD3D,0.0
02/12/2024,18,4CADA3,0.0
02/12/2024,18,4CADBC,0.0
02/12/2024,18,4CADBF,0.0
02/12/2024,18,4CADC4,0.0
02/12/2024,18,4CADE0,0.0
02/12/2024,18,4CADE2,0.0
02/12/2024,18,4CADE3,0.0
02/12/2024,18,4CADF5,0.0
02/12/2024,18,4CADFE,0.0
02/12/2024,18,4CAE49,0.0
02/12/2024,18,4CAE52,0.0
02/12/2024,18,4CAE57,0.0
02/12/2024,18,4CAE5A,0.0
02/12/2024,18,4CAE68,0.0
02/12/2024,18,4CC56E,0.0
02/12/2024,18,4D00EE,0.0
02/12/2024,18,4D00F2,0.0
02/12/2024,18,4D0102,0.0
02/12/2024,18,4D2038,0.0
02/12/2024,18,4D2103,0.0
02/12/2024,18,4D2119,0.0
02/12/2024,18,4D2214,0.0
02/12/2024,18,4D2239,0.0
02/12/2024,18,4D226E,0.0
02/12/2024,18,4D2272,0.0
02/12/2024,18,4D2274,0.0
02/12/2024,18,4D2287,0.0
02/12/2024,18,4D22B1,0.0
02/12/2024,18,4D2301,0.0
02/12/2024,18,4D234D,0.0
02/12/2024,18,4D2369,0.0
02/12/2024,18,4D23F8,0.0
02/12/2024,18,4D244A,0.0
02/12/2024,18,4D24B4,0.0
02/12/2024,18,4D252B,0.0
02/12/2024,18,502D0D,0.0
02/12/2024,18,503EB3,0.0
02/12/2024,18,78100B,0.0
02/12/2024,18,89621B,0.0
02/12/2024,18,89630F,0.0
02/12/2024,18,A4799B,0.0
02/12/2024,18,AE123B,0.0
02/12/2024,18,E072CF,0.0
02/12/2024,19,020044,0.0
02/12/2024,19,020057,0.0
02/12/2024,19,020073,0.0
02/12/2024,19,0200EC,0.0
02/12/2024,19,020105,0.0
02/12/2024,19,02010D,0.0
02/12/2024,19,020139,0.0
02/12/2024,19,02013F,0.0
02/12/2024,19,04019A,0.0
02/12/2024,19,34134D,0.0
02/12/2024,19,34134F,0.0
02/12/2024,19,34150E,0.0
02/12/2024,19,3415CF,0.0
02/12/2024,19,342059,0.0
02/12/2024,19,34208A,0.0
02/12/2024,19,34208A,1.0
02/12/2024,19,342090,0.0
02/12/2024,19,342091,0.0
02/12/2024,19,3420CA,0.0
02/12/2024,19,3420CB,0.0
02/12/2024,19,342107,0.0
02/12/2024,19,342188,0.0
02/12/2024,19,342352,1.0
02/12/2024,19,342353,1.0
02/12/2024,19,34324E,0.0
02/12/2024,19,343385,0.0
02/12/2024,19,343650,0.0
02/12/2024,19,344115,1.0
02/12/2024,19,344195,0.0
02/12/2024,19,344197,0.0
02/12/2024,19,344216,0.0
02/12/2024,19,344297,0.0
02/12/2024,19,3442CC,0.0
02/12/2024,19,344307,0.0
02/12/2024,19,3443D2,0.0
02/12/2024,19,344446,0.0
02/12/2024,19,344449,0.0
02/12/2024,19,344481,0.0
02/12/2024,19,344487,0.0
02/12/2024,19,34448D,0.0
02/12/2024,19,344498,0.0
02/12/2024,19,3444C3,0.0
02/12/2024,19,3444D1,0.0
02/12/2024,19,344557,0.0
02/12/2024,19,3445D4,0.0
02/12/2024,19,344644,0.0
02/12/2024,19,344646,0.0
02/12/2024,19,34508C,0.0
02/12/2024,19,345107,0.0
02/12/2024,19,345108,0.0
02/12/2024,19,3451D3,0.0
02/12/2024,19,3451D4,0.0
02/12/2024,19,3451D8,0.0
02/12/2024,19,3451D9,0.0
02/12/2024,19,3451D9,1.0
02/12/2024,19,345204,0.0
02/12/2024,19,345215,0.0
02/12/2024,19,345250,0.0
02/12/2024,19,3452C7,0.0
02/12/2024,19,34530E,0.0
02/12/2024,19,34538E,0.0
02/12/2024,19,3453C1,0.0
02/12/2024,19,345583,0.0
02/12/2024,19,345583,1.0
02/12/2024,19,345597,0.0
02/12/2024,19,345614,0.0
02/12/2024,19,345615,0.0
02/12/2024,19,345642,0.0
02/12/2024,19,345687,0.0
02/12/2024,19,34568A,0.0
02/12/2024,19,34568C,0.0
02/12/2024,19,345691,0.0
02/12/2024,19,345692,0.0
02/12/2024,19,345698,0.0
02/12/2024,19,346047,0.0
02/12/2024,19,34604C,0.0
02/12/2024,19,34604D,0.0
02/12/2024,19,346082,0.0
02/12/2024,19,346147,0.0
02/12/2024,19,346155,0.0
02/12/2024,19,346199,0.0
02/12/2024,19,34629A,0.0
02/12/2024,19,346316,0.0
02/12/2024,19,346391,0.0
02/12/2024,19,346419,1.0
02/12/2024,19,34644B,0.0
02/12/2024,19,346458,0.0
02/12/2024,19,34645A,0.0
02/12/2024,19,34645A,1.0
02/12/2024,19,346499,0.0
02/12/2024,19,3465C9,0.0
02/12/2024,19,34660B,0.0
02/12/2024,19,346691,0.0
02/12/2024,19,347247,0.0
02/12/2024,19,347255,0.0
02/12/2024,19,347287,0.0
02/12/2024,19,347288,0.0
02/12/2024,19,3472C9,0.0
02/12/2024,19,347306,0.0
02/12/2024,19,347307,0.0
02/12/2024,19,347309,0.0
02/12/2024,19,347311,0.0
02/12/2024,19,347312,0.0
02/12/2024,19,347344,0.0
02/12/2024,19,347454,0.0
02/12/2024,19,347481,0.0
02/12/2024,19,3474CE,0.0
02/12/2024,19,3474DA,0.0
02/12/2024,19,347553,0.0
02/12/2024,19,3475C9,0.0
02/12/2024,19,3475D5,0.0
02/12/2024,19,347605,0.0
02/12/2024,19,347645,0.0
02/12/2024,19,347696,0.0
02/12/2024,19,3480C3,0.0
02/12/2024,19,392AF5,0.0
02/12/2024,19,3964E8,0.0
02/12/2024,19,3964EC,0.0
02/12/2024,19,3991E1,0.0
02/12/2024,19,39BDA0,0.0
02/12/2024,19,39CEA2,0.0
02/12/2024,19,39CEA4,0.0
02/12/2024,19,39CEA8,0.0
02/12/2024,19,39CEA9,0.0
02/12/2024,19,39CEAB,0.0
02/12/2024,19,39CEB8,0.0
02/12/2024,19,39D300,0.0
02/12/2024,19,39D303,0.0
02/12/2024,19,39D30A,0.0
02/12/2024,19,39D317,0.0
02/12/2024,19,39D319,0.0
02/12/2024,19,39DE46,0.0
02/12/2024,19,39DE48,0.0
02/12/2024,19,39E4AC,0.0
02/12/2024,19,3C0ACA,0.0
02/12/2024,19,3C0CA3,0.0
02/12/2024,19,3C0CB2,0.0
02/12/2024,19,3C1BAC,0.0
02/12/2024,19,3C496A,0.0
02/12/2024,19,3C496D,0.0
02/12/2024,19,3C496E,0.0
02/12/2024,19,3C49B1,0.0
02/12/2024,19,3C54A5,0.0
02/12/2024,19,3C6423,0.0
02/12/2024,19,3C6490,0.0
02/12/2024,19,3C7439,0.0
02/12/2024,19,3C79B7,0.0
02/12/2024,19,3CEA42,0.0
02/12/2024,19,40097C,0.0
02/12/2024,19,40097F,0.0
02/12/2024,19,400AFC,0.0
02/12/2024,19,4010DD,0.0
02/12/2024,19,4010E9,0.0
02/12/2024,19,405B64,0.0
02/12/2024,19,406446,0.0
02/12/2024,19,4067F0,0.0
02/12/2024,19,406B59,0.0
02/12/2024,19,406C71,0.0
02/12/2024,19,40753D,0.0
02/12/2024,19,407569,0.0
02/12/2024,19,40775C,0.0
02/12/2024,19,407930,0.0
02/12/2024,19,407A06,0.0
02/12/2024,19,408011,0.0
02/12/2024,19,44001F,0.0
02/12/2024,19,44009E,0.0
02/12/2024,19,440179,0.0
02/12/2024,19,440198,0.0
02/12/2024,19,44061C,0.0
02/12/2024,19,440CF8,0.0
02/12/2024,19,440D10,0.0
02/12/2024,19,440D4C,0.0
02/12/2024,19,440DA5,0.0
02/12/2024,19,44CC42,0.0
02/12/2024,19,44D1A2,0.0
02/12/2024,19,45213E,0.0
02/12/2024,19,461F9D,0.0
02/12/2024,19,471F37,0.0
02/12/2024,19,471FA0,0.0
02/12/2024,19,484163,0.0
02/12/2024,19,485061,0.0
02/12/2024,19,48520C,0.0
02/12/2024,19,4853D1,0.0
02/12/2024,19,4853D2,0.0
02/12/2024,19,4853D4,0.0
02/12/2024,19,485A83,0.0
02/12/2024,19,485A86,0.0
02/12/2024,19,4866DF,0.0
02/12/2024,19,48C12D,0.0
02/12/2024,19,48C12F,0.0
02/12/2024,19,48C2A2,0.0
02/12/2024,19,4911F7,0.0
02/12/2024,19,49130D,0.0
02/12/2024,19,4925B0,0.0
02/12/2024,19,49328E,0.0
02/12/2024,19,495038,0.0
02/12/2024,19,495039,0.0
02/12/2024,19,495145,0.0
02/12/2024,19,49514B,0.0
02/12/2024,19,49514F,0.0
02/12/2024,19,4951D3,0.0
02/12/2024,19,4951D5,0.0
02/12/2024,19,4951D8,0.0
02/12/2024,19,49520F,0.0
02/12/2024,19,495210,0.0
02/12/2024,19,495214,0.0
02/12/2024,19,495298,0.0
02/12/2024,19,49529A,0.0
02/12/2024,19,4952C2,0.0
02/12/2024,19,4952C7,0.0
02/12/2024,19,4952C9,0.0
02/12/2024,19,4952CB,0.0
02/12/2024,19,4952CD,0.0
02/12/2024,19,49D328,0.0
02/12/2024,19,49D3D3,0.0
02/12/2024,19,49D3D5,0.0
02/12/2024,19,4ACA0A,0.0
02/12/2024,19,4ACA8D,0.0
02/12/2024,19,4B0281,0.0
02/12/2024,19,4B1699,0.0
02/12/2024,19,4B1A26,0.0
02/12/2024,19,4B1A2A,0.0
02/12/2024,19,4B1A2B,0.0
02/12/2024,19,4B1A2D,0.0
02/12/2024,19,4CA225,0.0
02/12/2024,19,4CA24E,0.0
02/12/2024,19,4CA259,0.0
02/12/2024,19,4CA25A,0.0
02/12/2024,19,4CA264,0.0
02/12/2024,19,4CA2CA,0.0
02/12/2024,19,4CA4EC,0.0
02/12/2024,19,4CA4F8,0.0
02/12/2024,19,4CA564,0.0
02/12/2024,19,4CA56A,0.0
02/12/2024,19,4CA6A4,0.0
02/12/2024,19,4CA6A6,0.0
02/12/2024,19,4CA708,0.0
02/12/2024,19,4CA73B,0.0
02/12/2024,19,4CA763,0.0
02/12/2024,19,4CA802,0.0
02/12/2024,19,4CA80E,0.0
02/12/2024,19,4CA814,0.0
02/12/2024,19,4CA847,0.0
02/12/2024,19,4CA849,0.0
02/12/2024,19,4CA84C,0.0
02/12/2024,19,4CA84D,0.0
02/12/2024,19,4CA852,0.0
02/12/2024,19,4CA853,0.0
02/12/2024,19,4CA92B,0.0
02/12/2024,19,4CA9A9,0.0
02/12/2024,19,4CA9CC,0.0
02/12/2024,19,4CA9EC,0.0
02/12/2024,19,4CAA58,0.0
02/12/2024,19,4CAD3D,0.0
02/12/2024,19,4CAD54,0.0
02/12/2024,19,4CADBB,0.0
02/12/2024,19,4CADBE,0.0
02/12/2024,19,4CADC4,0.0
02/12/2024,19,4CADE0,0.0
02/12/2024,19,4CADE2,0.0
02/12/2024,19,4CADE3,0.0
02/12/2024,19,4CAE54,0.0
02/12/2024,19,4CAE60,0.0
02/12/2024,19,4CAE69,0.0
02/12/2024,19,4CAE6C,0.0
02/12/2024,19,4CAFB3,0.0
02/12/2024,19,4CAFCF,0.0
02/12/2024,19,4D00EE,0.0
02/12/2024,19,4D2038,0.0
02/12/2024,19,4D2119,0.0
02/12/2024,19,4D21EA,0.0
02/12/2024,19,4D2240,0.0
02/12/2024,19,4D2244,0.0
02/12/2024,19,4D224F,0.0
02/12/2024,19,4D2263,0.0
02/12/2024,19,4D2274,0.0
02/12/2024,19,4D22B1,0.0
02/12/2024,19,4D22B3,0.0
02/12/2024,19,4D22B8,0.0
02/12/2024,19,4D234B,0.0
02/12/2024,19,4D2367,0.0
02/12/2024,19,4D239D,0.0
02/12/2024,19,4D241E,0.0
02/12/2024,19,4D244A,0.0
02/12/2024,19,4D24B0,0.0
02/12/2024,19,4D24B4,0.0
02/12/2024,19,4D24CA,0.0
02/12/2024,19,4D2502,0.0
02/12/2024,19,502D0D,0.0
02/12/2024,19,78100B,0.0
02/12/2024,19,896356,0.0
02/12/2024,19,AE123B,0.0
02/12/2024,19,E06588,0.0
02/12/2024,20,000000,1.0
02/12/2024,20,020176,0.0
02/12/2024,20,020177,0.0
02/12/2024,20,02019C,0.0
02/12/2024,20,06A2EB,1.0
02/12/2024,20,06A2EB,0.0
02/12/2024,20,34134D,0.0
02/12/2024,20,34134E,0.0
02/12/2024,20,341682,0.0
02/12/2024,20,342059,0.0
02/12/2024,20,342090,0.0
02/12/2024,20,342091,0.0
02/12/2024,20,3420CC,0.0
02/12/2024,20,342104,0.0
02/12/2024,20,342105,0.0
02/12/2024,20,34224E,0.0
02/12/2024,20,342352,1.0
02/12/2024,20,342353,1.0
02/12/2024,20,3423C3,0.0
